order_id,customer_name,email,category,price,quantity,order_date,payment_status,customer_rating
1630,Emma Wilson,maria@email.com,books,150.0339422076764,6,,PAID,5
1001,Emma Wilson,not-an-email,home & garden,331.519300463725,5,,failed,3
1317,ALICE WONG,not-an-email,Books,325.0121359287667,5,2024-01-01,Paid,4
1707,  Bob Johnson  ,maria@email.com,,147.69220446526967,4,15-03-2024,PAID,3
1548,  Bob Johnson  ,not-an-email,electronics,494.13762341624,9,2023-11-20,,2
1873,jane smith,jane@email.com,books,479.3170024842199,1,2023-11-20,Paid,4
1533,John Doe,,ELECTRONICS,79.87113060013527,1,,failed,2
1478,Michael Brown  ,bob@email.com,,69.3022502377446,6,2026-12-31,paid,4
1405,Michael Brown  ,bob@email.com,,319.34070101507444,5,2024-02-14,Refunded,3
1173,ALICE WONG,jane@email.com,home & garden,486.28261151945316,9,2026-12-31,Refunded,5
1126,Michael Brown  ,maria@email.com,clothing,366.69026041714494,1,2024/02/20,Unknown,5
1395,ALICE WONG,bob@email.com,books,290.1684525036779,5,2023-11-20,paid,4
1421,jane smith,,electronics,187.30801567051796,1,2024-02-14,Paid,5
1553,Maria Garcia,bob@email.com,Home & Garden,23.49299273603809,8,2024-02-14,failed,3
1904,Emma Wilson,not-an-email,,75.79467694211502,7,2026-12-31,Pending,4
1091,Michael Brown  ,alice@invalid,home & garden,118.09985682849351,4,2026-12-31,Unknown,3
1940,jane smith,alice@invalid,Books,398.3716069813078,1,2024-01-01,Unknown,2
1182,Emma Wilson,jane@email.com,Clothing,266.46154657343953,8,2024/02/20,Refunded,3
1275,John Doe,not-an-email,electronics,446.22644597872306,2,2024-02-14,PAID,4
1896,  Bob Johnson  ,not-an-email,Electronics,240.29425139738893,7,2024-01-15,Pending,2
1070,,bob@email.com,Home & Garden,294.1920558397843,8,2024/02/20,failed,5
1292,ALICE WONG,bob@email.com,books,358.8868699620826,5,2023-11-20,Paid,1
1132,Maria Garcia,maria@email.com,electronics,309.01032324404423,9,2024-02-14,PAID,2
1301,John Doe,,home & garden,314.2549980644313,7,2024-02-14,,2
1425,Michael Brown  ,john@email.com,home & garden,145.63901081773983,6,2024/02/20,pending,1
1327,ALICE WONG,not-an-email,ELECTRONICS,385.3717405022983,4,2024/02/20,Refunded,5
1145,Michael Brown  ,john@email.com,electronics,382.10514858480224,9,2023-11-20,pending,3
1424,ALICE WONG,jane@email.com,Clothing,78.61180780112566,9,15-03-2024,Pending,1
1581,,john@email.com,home & garden,275.43535808090195,2,2024-02-14,,1
1136,Maria Garcia,jane@email.com,,478.7411643308944,7,2024/02/20,Refunded,5
1451,,maria@email.com,books,438.36903709573613,2,2024/02/20,Failed,4
1165,jane smith,not-an-email,ELECTRONICS,137.47731757140508,8,15-03-2024,Pending,3
1029,Michael Brown  ,john@email.com,electronics,495.9868761611881,5,15-03-2024,,3
1774,  Bob Johnson  ,maria@email.com,electronics,359.39256481081617,4,,paid,3
1194,Emma Wilson,john@email.com,Home & Garden,426.48793202552434,5,,PAID,1
1389,John Doe,bob@email.com,clothing,66.31716855918775,2,2024-01-15,PAID,3
1853,Maria Garcia,alice@invalid,home & garden,192.15225450410185,6,2024-02-14,Paid,3
1170,,alice@invalid,ELECTRONICS,107.06784005227266,8,,paid,5
1706,Maria Garcia,jane@email.com,Electronics,123.86831829746345,6,,,4
1141,Michael Brown  ,,ELECTRONICS,131.01961154527993,9,2023-11-20,Failed,2
1174,  Bob Johnson  ,bob@email.com,electronics,308.1783636212686,1,15-03-2024,failed,2
1007,Maria Garcia,,Electronics,90.75925970742419,2,,Failed,1
1746,jane smith,,home & garden,32.95743517852553,7,2026-12-31,PAID,4
1479,John Doe,alice@invalid,Home & Garden,215.28441719186296,1,2024-01-01,Failed,4
1074,jane smith,john@email.com,Home & Garden,341.4692892409175,5,2024-02-14,Paid,1
1911,ALICE WONG,jane@email.com,ELECTRONICS,144.60486937346707,1,2024-01-15,pending,3
1814,  Bob Johnson  ,jane@email.com,,446.20535129172544,5,,Paid,2
1239,ALICE WONG,maria@email.com,electronics,204.0255316046029,2,2024-02-14,failed,5
1146,Emma Wilson,,clothing,230.37252280076459,6,2026-12-31,failed,1
1793,Maria Garcia,jane@email.com,electronics,35.653959891861476,1,2026-12-31,failed,5
1235,  Bob Johnson  ,maria@email.com,Electronics,398.49866532658126,6,2024-01-01,Unknown,4
1221,ALICE WONG,not-an-email,books,41.9502497176411,9,2024-01-15,Refunded,4
1924,Emma Wilson,maria@email.com,,428.35461163528686,1,2024/02/20,Unknown,2
1501,Emma Wilson,alice@invalid,Clothing,216.7967874625431,6,15-03-2024,,4
1133,John Doe,,Electronics,76.3235003160659,8,2023-11-20,pending,2
1991,jane smith,not-an-email,books,8312.17005850534,0,2024-01-15,PAID,
1775,jane smith,bob@email.com,Clothing,336.52885265332117,4,2024-02-14,Unknown,1
1186,Maria Garcia,not-an-email,ELECTRONICS,43.157497331000776,4,2024-02-14,failed,1
1042,Emma Wilson,alice@invalid,home & garden,382.88547241376597,4,2024/02/20,Refunded,3
1697,Emma Wilson,alice@invalid,Books,156.7871821973982,6,2024-02-14,Pending,2
1109,,bob@email.com,ELECTRONICS,22.83638718071175,6,2024-02-14,Paid,4
1589,  Bob Johnson  ,jane@email.com,Electronics,177.79950962900955,6,2024/02/20,Paid,3
1057,Michael Brown  ,maria@email.com,home & garden,300.5917237515242,8,2023-11-20,,4
1406,  Bob Johnson  ,alice@invalid,Electronics,299.9316095300995,1,,failed,2
1443,John Doe,not-an-email,electronics,153.8095233719796,7,2026-12-31,,5
1758,ALICE WONG,john@email.com,home & garden,422.9288320586719,4,2024/02/20,Failed,2
1998,  Bob Johnson  ,,,8805.03961747696,0,,pending,
1025,  Bob Johnson  ,alice@invalid,Books,236.16316246569704,2,2024/02/20,PAID,2
1468,John Doe,bob@email.com,books,321.8366713898694,9,2024-01-01,paid,1
1540,jane smith,maria@email.com,home & garden,176.89604162483292,3,2026-12-31,Paid,3
1532,Michael Brown  ,,Home & Garden,220.9593758464817,9,2023-11-20,,2
1619,Emma Wilson,,ELECTRONICS,399.16322464920864,8,,Pending,4
1695,jane smith,not-an-email,Clothing,478.0064515729337,8,2023-11-20,Unknown,5
1927,Maria Garcia,bob@email.com,Clothing,106.4935951821799,5,,Pending,2
1339,  Bob Johnson  ,bob@email.com,,196.39626899550072,2,2024-02-14,Failed,1
1052,,maria@email.com,books,498.2038254373512,4,2023-11-20,Pending,4
1508,ALICE WONG,bob@email.com,books,178.15200305460255,9,2024-02-14,Paid,2
1517,Michael Brown  ,jane@email.com,home & garden,396.6027283611887,9,2024-01-01,failed,3
1921,Maria Garcia,bob@email.com,ELECTRONICS,423.38833538539365,8,15-03-2024,PAID,4
1782,ALICE WONG,john@email.com,Electronics,393.09369303901843,8,2023-11-20,Pending,4
1265,ALICE WONG,john@email.com,Clothing,337.2807994137773,6,15-03-2024,paid,1
1818,ALICE WONG,not-an-email,Home & Garden,64.64098403742543,3,2024-01-01,failed,3
1711,Emma Wilson,maria@email.com,ELECTRONICS,453.9943910449236,2,2024/02/20,Failed,1
1683,Emma Wilson,bob@email.com,home & garden,310.66601597635463,5,2026-12-31,paid,5
1833,ALICE WONG,maria@email.com,Clothing,237.4066281322169,9,2024-02-14,pending,2
1519,Michael Brown  ,alice@invalid,clothing,401.20636685399273,5,2024/02/20,Refunded,5
1448,,not-an-email,books,65.78081280353469,2,2024-01-01,Pending,4
1019,Michael Brown  ,maria@email.com,Home & Garden,286.8607765009179,9,2024-01-15,failed,2
1716,Michael Brown  ,,,489.70074643565636,4,,Paid,5
1484,,bob@email.com,clothing,471.44559869327327,8,2023-11-20,PAID,1
1569,Emma Wilson,john@email.com,electronics,445.3177994312538,4,2024-02-14,Paid,5
1434,Michael Brown  ,maria@email.com,Electronics,12.697841588606202,1,2024-01-15,Refunded,1
1368,jane smith,maria@email.com,books,155.64652577722242,5,2026-12-31,PAID,2
1084,Michael Brown  ,maria@email.com,Home & Garden,396.42133268947913,7,2024-01-15,Paid,2
1062,Emma Wilson,maria@email.com,electronics,313.59877535532195,8,2023-11-20,pending,4
1639,jane smith,bob@email.com,Home & Garden,209.7162622011703,6,,Refunded,2
1273,Michael Brown  ,,home & garden,268.4258148401114,2,2024-01-01,failed,4
1286,ALICE WONG,jane@email.com,Home & Garden,235.03994661487482,1,2024-01-15,failed,2
1361,  Bob Johnson  ,alice@invalid,,274.94225355600605,1,2026-12-31,Failed,1
1355,Michael Brown  ,bob@email.com,ELECTRONICS,159.32803673920532,3,2024-01-01,Refunded,3
1457,,bob@email.com,electronics,203.34227704284675,3,2024/02/20,pending,5
1279,John Doe,,,430.50675604701036,9,2024-02-14,Failed,2
1013,ALICE WONG,alice@invalid,clothing,421.944483725488,1,,PAID,5
1183,,bob@email.com,electronics,66.23674721591655,3,2024-01-01,Unknown,2
1369,ALICE WONG,jane@email.com,home & garden,156.9603646384225,2,2024-02-14,Paid,1
1882,,alice@invalid,Home & Garden,105.95821122579231,7,2024-01-15,failed,1
1616,ALICE WONG,,home & garden,74.01964847349683,2,15-03-2024,Unknown,1
1224,  Bob Johnson  ,,Clothing,273.96388099682997,5,2024/02/20,Paid,4
1573,John Doe,,Home & Garden,151.3186645311854,6,,paid,5
1971,Michael Brown  ,jane@email.com,,,,,failed,
1654,Maria Garcia,not-an-email,ELECTRONICS,317.030330435673,9,2024-01-15,Pending,1
1546,Michael Brown  ,not-an-email,books,188.6509268167946,2,2026-12-31,PAID,2
1583,  Bob Johnson  ,alice@invalid,Clothing,418.48848134941693,7,2026-12-31,Refunded,3
1634,John Doe,not-an-email,clothing,260.5249764783681,1,2026-12-31,Refunded,2
1177,ALICE WONG,alice@invalid,Electronics,84.11094608011793,3,2023-11-20,failed,4
1666,Maria Garcia,not-an-email,Home & Garden,113.24543229492956,5,2024/02/20,Unknown,5
1674,,maria@email.com,electronics,371.55606409514974,6,2024-01-01,pending,3
1586,Emma Wilson,maria@email.com,Books,137.0740996853763,6,2024-01-01,,5
1874,John Doe,bob@email.com,clothing,471.934916356115,1,15-03-2024,Paid,3
1394,Michael Brown  ,not-an-email,Clothing,440.699661138311,5,2023-11-20,Paid,1
1164,  Bob Johnson  ,alice@invalid,Clothing,215.2087263463391,3,,paid,2
1249,John Doe,maria@email.com,Home & Garden,491.92552163045883,2,,,4
1635,jane smith,not-an-email,ELECTRONICS,251.23948520057914,3,2024-01-01,pending,3
1886,Maria Garcia,alice@invalid,clothing,293.3662157159767,7,2024-01-01,paid,3
1670,Emma Wilson,maria@email.com,Home & Garden,341.64243644012384,4,2024-01-15,,3
1376,  Bob Johnson  ,maria@email.com,Books,447.2282240884296,2,2024-01-01,PAID,1
1413,,bob@email.com,clothing,329.5898871772815,8,2023-11-20,Pending,5
1075,Maria Garcia,alice@invalid,,404.44460984357715,9,2024/02/20,Refunded,1
1114,,maria@email.com,clothing,156.3755310584988,2,2024-01-15,Pending,2
1599,  Bob Johnson  ,maria@email.com,Home & Garden,206.87161232061888,7,15-03-2024,,4
1962,John Doe,john@email.com,clothing,-24.625452445132513,-5,2024-01-01,,6
1391,ALICE WONG,,Electronics,455.71714152393025,1,2024/02/20,Paid,4
1105,jane smith,maria@email.com,,298.00698682247713,7,2024/02/20,paid,1
1115,Emma Wilson,not-an-email,home & garden,470.93283010651686,9,2024/02/20,Failed,1
1418,jane smith,not-an-email,Books,320.7109753744023,4,,Refunded,2
1526,Emma Wilson,john@email.com,Books,191.8744874844375,6,2024-02-14,PAID,5
1458,Michael Brown  ,john@email.com,clothing,216.69580748402737,4,2024-01-01,failed,2
1410,,,Home & Garden,61.07015337609036,9,2026-12-31,Pending,3
1093,jane smith,jane@email.com,Books,370.47492597720304,3,,Paid,4
1931,Emma Wilson,jane@email.com,Clothing,490.76042857799274,6,2024-02-14,failed,5
1090,jane smith,not-an-email,clothing,53.414210543012445,6,2024/02/20,Failed,1
1337,Maria Garcia,bob@email.com,Clothing,433.6361686661083,2,2024-02-14,paid,5
1989,jane smith,,home & garden,,,2026-12-31,Failed,
1922,Emma Wilson,not-an-email,,490.78433929041677,3,2026-12-31,Paid,5
1934,John Doe,bob@email.com,books,224.1279839761542,6,2024-02-14,Failed,1
1606,ALICE WONG,maria@email.com,,203.61749419951613,1,2026-12-31,Pending,3
1594,  Bob Johnson  ,,Books,294.429124486911,7,2026-12-31,Failed,1
1612,jane smith,bob@email.com,,455.6327593592486,5,,paid,5
1095,,john@email.com,clothing,467.2255323583433,9,,paid,4
1012,Emma Wilson,not-an-email,electronics,257.8678195463962,4,15-03-2024,Paid,5
1397,Michael Brown  ,john@email.com,ELECTRONICS,220.9094310572852,5,2024-02-14,failed,5
1534,John Doe,bob@email.com,clothing,446.1475472400661,2,,,2
1044,Michael Brown  ,bob@email.com,Electronics,375.4095535383037,4,2024/02/20,failed,4
1043,jane smith,john@email.com,Home & Garden,27.302563920717144,7,15-03-2024,failed,2
1330,Michael Brown  ,not-an-email,books,137.54056020734146,1,2026-12-31,paid,5
1168,Emma Wilson,john@email.com,Electronics,135.69973059768142,7,,,2
1498,  Bob Johnson  ,jane@email.com,Clothing,271.64406154840424,3,2024/02/20,Paid,2
1877,jane smith,alice@invalid,electronics,276.7963430721288,8,15-03-2024,,5
1598,Emma Wilson,john@email.com,home & garden,249.55993757830117,4,2026-12-31,Failed,5
1757,jane smith,not-an-email,Electronics,142.4927103284175,8,2023-11-20,pending,5
1101,Emma Wilson,alice@invalid,ELECTRONICS,210.85339595118123,3,,Pending,4
1427,John Doe,maria@email.com,books,172.36003348049488,3,2024-01-15,pending,2
1179,John Doe,bob@email.com,Home & Garden,132.97366405674603,1,2026-12-31,PAID,5
1445,  Bob Johnson  ,alice@invalid,books,204.53737020622393,7,,Unknown,1
1417,Maria Garcia,alice@invalid,,258.0703691526494,5,2024-01-15,Refunded,5
1871,Maria Garcia,alice@invalid,clothing,242.16681591499383,6,2024-02-14,Refunded,2
1883,ALICE WONG,bob@email.com,Clothing,78.99344495741128,5,,,2
1681,Michael Brown  ,alice@invalid,ELECTRONICS,385.3968070698372,7,15-03-2024,PAID,5
1178,ALICE WONG,bob@email.com,ELECTRONICS,120.4052956761052,5,2026-12-31,failed,1
1396,  Bob Johnson  ,alice@invalid,home & garden,263.54871235997024,1,15-03-2024,,5
1912,Maria Garcia,john@email.com,clothing,405.4130905331569,3,,PAID,3
1794,  Bob Johnson  ,not-an-email,,386.10813797377995,1,,Unknown,5
1961,John Doe,maria@email.com,home & garden,-40.85292881585565,-4,15-03-2024,Paid,10
1685,John Doe,john@email.com,Books,248.9376267369333,9,2024-02-14,Pending,4
1384,Maria Garcia,maria@email.com,Electronics,429.2910859803943,4,2024/02/20,PAID,4
1957,  Bob Johnson  ,maria@email.com,Home & Garden,-49.5158753289557,-1,2024-02-14,Unknown,9
1752,Maria Garcia,maria@email.com,Books,130.9436959089321,7,,pending,2
1258,,jane@email.com,electronics,50.89740164479781,3,2024/02/20,Failed,3
1539,Maria Garcia,,clothing,322.0821355528242,3,2024-02-14,Refunded,1
1336,Michael Brown  ,alice@invalid,clothing,235.5755528889439,5,2023-11-20,failed,3
1016,Maria Garcia,jane@email.com,clothing,299.2703683247987,4,2024/02/20,Pending,2
1325,,not-an-email,home & garden,469.7693610397565,9,,Paid,1
1759,John Doe,jane@email.com,Books,163.54047961672015,5,2023-11-20,,4
1223,,jane@email.com,Clothing,455.5179008721645,6,2024-01-01,,4
1180,ALICE WONG,jane@email.com,books,426.80186834215755,5,2024-01-01,failed,5
1984,Maria Garcia,jane@email.com,ELECTRONICS,,,2023-11-20,Failed,
1023,jane smith,not-an-email,clothing,382.9495531511474,1,2023-11-20,Unknown,1
1357,jane smith,alice@invalid,home & garden,147.94538722331566,9,2024-01-01,paid,3
1667,,jane@email.com,,479.14952932866714,3,2024/02/20,,3
1862,John Doe,john@email.com,electronics,392.3843005497804,4,2024-01-15,,4
1341,ALICE WONG,jane@email.com,Electronics,64.25309072989468,1,2024-02-14,pending,5
1432,,john@email.com,clothing,111.42636343482913,5,2024-01-15,Unknown,3
1552,  Bob Johnson  ,not-an-email,clothing,247.93895283310493,4,2026-12-31,failed,2
1834,  Bob Johnson  ,alice@invalid,Clothing,482.11462803491827,6,2023-11-20,Paid,5
1204,John Doe,not-an-email,,35.45872300159152,2,2024-01-15,failed,5
1631,John Doe,alice@invalid,clothing,109.57931463218276,4,2024-02-14,Refunded,2
1094,,,clothing,499.1902805825453,4,2024-01-15,failed,1
1559,Michael Brown  ,maria@email.com,ELECTRONICS,200.11351237396605,3,2024-01-01,Pending,4
1069,  Bob Johnson  ,john@email.com,Home & Garden,41.77826129665449,5,,Unknown,5
1623,Emma Wilson,maria@email.com,books,82.91002500850666,8,,Failed,1
1285,jane smith,,books,412.6020798781311,4,15-03-2024,Failed,3
1845,Maria Garcia,maria@email.com,Books,405.50621330879244,6,2024-02-14,paid,1
1435,  Bob Johnson  ,maria@email.com,ELECTRONICS,13.75537599812041,7,15-03-2024,,1
1154,ALICE WONG,not-an-email,Books,270.8861343148564,7,2026-12-31,paid,2
1076,jane smith,bob@email.com,ELECTRONICS,142.21215286282504,9,,Unknown,2
1731,ALICE WONG,maria@email.com,electronics,403.93966870073496,7,,paid,3
1447,ALICE WONG,alice@invalid,electronics,312.3625928977226,5,2024-02-14,Refunded,5
1189,Emma Wilson,john@email.com,clothing,50.045419415921344,2,2023-11-20,pending,2
1272,Michael Brown  ,maria@email.com,home & garden,284.2802849828075,3,2024-01-01,Refunded,2
1237,,not-an-email,clothing,320.94538459964883,4,2023-11-20,Pending,1
1488,  Bob Johnson  ,bob@email.com,electronics,300.8937876921838,1,,Refunded,4
1118,,not-an-email,books,437.6378227374549,9,2024-01-15,paid,4
1944,Maria Garcia,maria@email.com,Electronics,265.51522297352125,1,15-03-2024,Pending,3
1513,Emma Wilson,not-an-email,books,220.66622792117258,7,,Refunded,1
1826,  Bob Johnson  ,bob@email.com,Clothing,70.94051551025001,9,2024-01-15,Failed,2
1592,Michael Brown  ,alice@invalid,books,283.27732486252154,5,2023-11-20,paid,1
1127,jane smith,jane@email.com,books,253.26596465409688,1,2026-12-31,Failed,2
1117,John Doe,jane@email.com,Books,220.53183824207818,6,2024-01-01,Pending,2
1474,  Bob Johnson  ,,home & garden,66.09894265229352,1,15-03-2024,Failed,3
1694,  Bob Johnson  ,alice@invalid,books,45.43507287638992,1,,Failed,3
1058,John Doe,bob@email.com,Electronics,201.84759210713636,8,2026-12-31,Refunded,5
1864,jane smith,john@email.com,clothing,205.02259354770638,6,2024-02-14,Paid,3
1913,Maria Garcia,bob@email.com,Electronics,235.23578649730402,2,,paid,5
1370,Emma Wilson,,electronics,374.16466737848566,6,2026-12-31,,4
1269,Emma Wilson,john@email.com,electronics,219.46994708110142,4,,failed,5
1047,Michael Brown  ,john@email.com,,190.29096813802138,8,2024-01-01,Unknown,2
1350,Emma Wilson,maria@email.com,electronics,379.4413327624241,6,2024/02/20,Failed,5
1196,jane smith,jane@email.com,ELECTRONICS,236.52482489029754,7,,Unknown,3
2000,ALICE WONG,john@email.com,books,6962.2909311474,0,2024-02-14,pending,
1835,John Doe,not-an-email,Books,264.3258172634789,4,2026-12-31,Paid,2
1737,  Bob Johnson  ,not-an-email,Home & Garden,253.3807571807938,5,2024/02/20,Refunded,2
1264,John Doe,,Electronics,492.21405632788395,7,2024-01-01,Failed,3
1444,Michael Brown  ,bob@email.com,Home & Garden,466.55932252208004,1,2024-02-14,pending,3
1676,Maria Garcia,john@email.com,clothing,372.8333046572244,2,2026-12-31,Unknown,4
1305,jane smith,not-an-email,Home & Garden,489.7614196274257,3,15-03-2024,Failed,4
1342,  Bob Johnson  ,not-an-email,ELECTRONICS,217.04872987285287,2,2026-12-31,Refunded,4
1967,Maria Garcia,bob@email.com,clothing,-46.18402890747157,-2,2026-12-31,,6
1150,Michael Brown  ,not-an-email,Clothing,26.47066408980849,5,2024-02-14,Pending,1
1125,Maria Garcia,alice@invalid,home & garden,49.49474174099108,6,15-03-2024,failed,4
1787,Emma Wilson,john@email.com,ELECTRONICS,255.1965613979986,5,2024-01-15,Failed,1
1051,Emma Wilson,bob@email.com,Books,439.5588732958183,9,,Paid,1
1354,Michael Brown  ,not-an-email,home & garden,366.0687861144584,8,15-03-2024,paid,2
1928,  Bob Johnson  ,maria@email.com,clothing,476.20060707729783,8,2024-01-01,Pending,5
1143,  Bob Johnson  ,john@email.com,home & garden,132.277637926258,2,15-03-2024,Refunded,3
1471,Maria Garcia,maria@email.com,electronics,39.167103170408126,3,2023-11-20,failed,4
1400,John Doe,alice@invalid,home & garden,389.20103130777665,3,15-03-2024,Refunded,5
1626,jane smith,maria@email.com,Electronics,246.86964362684185,2,,Refunded,3
1321,Michael Brown  ,alice@invalid,clothing,114.1957444218371,3,2023-11-20,failed,4
1020,ALICE WONG,john@email.com,,347.55379800454443,9,2024-02-14,failed,4
1810,Maria Garcia,jane@email.com,home & garden,325.96797597093376,1,,PAID,4
1791,,maria@email.com,Home & Garden,190.66651372374966,3,2024-02-14,Paid,4
1809,,john@email.com,electronics,164.6573984440415,7,2024/02/20,Unknown,3
1408,Michael Brown  ,bob@email.com,Books,126.34239950365507,8,2024-01-15,Unknown,3
1538,Emma Wilson,john@email.com,Books,326.45296928037726,3,2024-01-15,failed,4
1621,  Bob Johnson  ,not-an-email,home & garden,439.77438469891257,8,2024-02-14,failed,2
1039,John Doe,john@email.com,home & garden,394.05797439784465,8,2026-12-31,failed,4
1176,,alice@invalid,Clothing,65.90693459508735,8,2024-02-14,pending,4
1246,,alice@invalid,Books,430.017835929389,5,2026-12-31,PAID,3
1829,Emma Wilson,alice@invalid,Electronics,208.10197615488585,1,,failed,1
1668,  Bob Johnson  ,,Electronics,14.34300970559976,5,,,2
1755,jane smith,alice@invalid,Clothing,59.92727015234663,2,15-03-2024,Paid,5
1859,jane smith,jane@email.com,Electronics,21.56153267630927,9,2024-02-14,Refunded,1
1155,Maria Garcia,alice@invalid,Electronics,211.4368452743462,1,2024-01-01,PAID,5
1288,Maria Garcia,alice@invalid,,252.16409915264694,9,15-03-2024,Failed,1
1603,  Bob Johnson  ,john@email.com,Home & Garden,288.99490697931856,4,15-03-2024,pending,3
1570,Emma Wilson,bob@email.com,Electronics,305.4420094749361,5,,,2
1744,Maria Garcia,jane@email.com,Clothing,10.065999572197807,7,2024/02/20,Refunded,2
1018,Michael Brown  ,bob@email.com,Electronics,155.79874114622208,7,2023-11-20,,3
1128,John Doe,,electronics,224.05684428143798,9,,Failed,4
1323,  Bob Johnson  ,maria@email.com,Home & Garden,158.93373660795467,1,2023-11-20,paid,5
1256,ALICE WONG,maria@email.com,home & garden,225.758475000491,2,2024-01-15,Unknown,4
1658,ALICE WONG,john@email.com,home & garden,346.9838007909747,9,15-03-2024,Unknown,5
1965,Emma Wilson,not-an-email,electronics,-16.07831641594064,-4,15-03-2024,pending,7
1191,Emma Wilson,jane@email.com,Clothing,247.50118069372303,6,2024/02/20,failed,3
1116,  Bob Johnson  ,,Clothing,137.05541184422913,1,2026-12-31,paid,5
1617,John Doe,john@email.com,Home & Garden,397.3497991946937,6,2024-01-01,failed,5
1607,Emma Wilson,alice@invalid,Electronics,29.335171116540664,8,,pending,3
1181,Maria Garcia,,books,284.9991662584372,6,,Paid,5
1302,John Doe,not-an-email,electronics,182.66372383873065,1,15-03-2024,Failed,1
1760,Emma Wilson,bob@email.com,electronics,396.57691117024353,4,2024/02/20,Unknown,2
1713,John Doe,alice@invalid,Books,243.4541233084579,1,15-03-2024,Paid,3
1724,John Doe,,electronics,297.0737463422244,1,2023-11-20,Failed,3
1686,,maria@email.com,Books,48.04817398908648,9,2024/02/20,PAID,5
1980,,alice@invalid,Books,,,,paid,
1518,,not-an-email,books,228.74556303677525,3,2024/02/20,Failed,4
1985,Michael Brown  ,alice@invalid,Electronics,,,15-03-2024,Pending,
1046,  Bob Johnson  ,jane@email.com,ELECTRONICS,479.4560052584963,4,2024-01-01,Refunded,2
1910,,alice@invalid,,47.35721680704659,6,2024-02-14,paid,5
1158,jane smith,alice@invalid,Electronics,20.693464419989855,4,2024-01-15,Failed,3
1852,jane smith,not-an-email,clothing,180.56684065246117,9,2026-12-31,Unknown,1
1172,Maria Garcia,bob@email.com,books,237.32691847728475,6,2024/02/20,Unknown,2
1017,  Bob Johnson  ,alice@invalid,Home & Garden,259.0966679889772,4,2023-11-20,Failed,5
1512,jane smith,jane@email.com,Books,349.3214850679204,9,,Pending,4
1049,,maria@email.com,clothing,82.9551446628979,3,2024-01-15,Failed,3
1972,Emma Wilson,,electronics,,,,failed,
1941,  Bob Johnson  ,jane@email.com,,454.87040895201346,3,2023-11-20,,4
1516,ALICE WONG,maria@email.com,Electronics,160.0936144013242,2,2024-02-14,paid,2
1953,Maria Garcia,alice@invalid,Clothing,-43.49201024765736,-5,,Pending,8
1481,  Bob Johnson  ,john@email.com,Electronics,44.793755621295176,1,2024-02-14,pending,5
1284,Emma Wilson,not-an-email,Home & Garden,240.87227047707918,2,,failed,3
1719,Michael Brown  ,jane@email.com,Home & Garden,327.4305485353589,8,15-03-2024,PAID,4
1878,jane smith,not-an-email,Clothing,481.756491624071,2,2024-01-15,Unknown,2
1226,jane smith,not-an-email,Books,61.68211297874899,7,2024-01-15,Paid,5
1027,,bob@email.com,,130.87264361559528,9,2024-01-01,pending,1
1955,ALICE WONG,alice@invalid,Home & Garden,-19.134923560855693,-2,,Pending,7
1438,Michael Brown  ,john@email.com,clothing,62.93261952403878,6,2024-02-14,pending,4
1952,  Bob Johnson  ,jane@email.com,Electronics,-23.33598083813523,-3,,Refunded,8
1365,Emma Wilson,jane@email.com,home & garden,239.69630307760787,9,2024/02/20,PAID,1
1230,Maria Garcia,not-an-email,clothing,390.04980695341044,6,2024-01-01,Paid,2
1038,John Doe,maria@email.com,ELECTRONICS,184.1384386560123,7,2024-01-01,Paid,1
1966,John Doe,john@email.com,Books,-20.845542309202123,-1,2026-12-31,Pending,8
1375,John Doe,john@email.com,Home & Garden,300.6785693526183,2,2026-12-31,,2
1470,  Bob Johnson  ,alice@invalid,home & garden,136.2275379635237,1,,Unknown,1
1968,,jane@email.com,electronics,-32.85191916054266,-4,,paid,10
1851,Emma Wilson,john@email.com,Books,263.8006585791637,8,2024-01-15,Failed,5
1705,Maria Garcia,maria@email.com,books,154.6923420834922,8,,PAID,3
1842,Michael Brown  ,john@email.com,Books,71.51960523370016,5,2023-11-20,Paid,4
1195,Emma Wilson,not-an-email,clothing,337.82094529126306,8,2024-01-15,PAID,4
1855,Emma Wilson,alice@invalid,home & garden,156.90225850696558,3,2026-12-31,Refunded,4
1865,  Bob Johnson  ,john@email.com,electronics,158.4287071282644,4,,,1
1504,Michael Brown  ,,Books,292.8279444999299,8,2024-01-01,paid,3
1970,ALICE WONG,bob@email.com,Electronics,-30.76439413587964,-5,2024-01-01,Refunded,7
1831,Maria Garcia,john@email.com,books,301.61452070378397,6,2024-01-01,paid,3
1580,jane smith,,home & garden,281.3186278254255,2,15-03-2024,failed,4
1969,,john@email.com,home & garden,-48.83320945418942,-5,2024-01-15,Unknown,10
1163,Michael Brown  ,maria@email.com,electronics,35.606360850151646,4,2023-11-20,Pending,4
1909,Emma Wilson,maria@email.com,books,343.01396304020284,9,2023-11-20,Paid,1
1153,John Doe,bob@email.com,Electronics,78.23023184762162,1,15-03-2024,Failed,5
1802,,,Books,115.71293279646252,6,2024-01-01,paid,1
1994,  Bob Johnson  ,not-an-email,electronics,6989.183127510785,0,15-03-2024,PAID,
1756,,john@email.com,home & garden,186.51462021220965,6,2024-01-15,pending,5
1112,Emma Wilson,alice@invalid,Home & Garden,143.80469688667807,1,2026-12-31,failed,5
