order_id,customer_name,email,category,price,quantity,order_date,payment_status,customer_rating
1397,Michael Brown,john@email.com,electronics,220.9094310572852,5.0,2024-02-14,failed,5.0
1044,Michael Brown,bob@email.com,electronics,375.4095535383037,4.0,2024/02/20,failed,4.0
1043,Jane Smith,john@email.com,home & garden,27.302563920717144,7.0,15-03-2024,failed,2.0
1498,Bob Johnson,jane@email.com,clothing,271.64406154840424,3.0,2024/02/20,paid,2.0
1877,Jane Smith,alice@invalid,electronics,276.7963430721288,8.0,15-03-2024,unknown,5.0
1598,Emma Wilson,john@email.com,home & garden,249.5599375783012,4.0,2026-12-31,failed,5.0
1427,John Doe,maria@email.com,books,172.36003348049488,3.0,2024-01-15,pending,2.0
1179,John Doe,bob@email.com,home & garden,132.97366405674603,1.0,2026-12-31,paid,5.0
1417,Maria Garcia,alice@invalid,electronics,258.0703691526494,5.0,2024-01-15,refunded,5.0
1871,Maria Garcia,alice@invalid,clothing,242.16681591499383,6.0,2024-02-14,refunded,2.0
1681,Michael Brown,alice@invalid,electronics,385.3968070698372,7.0,15-03-2024,paid,5.0
1178,Alice Wong,bob@email.com,electronics,120.4052956761052,5.0,2026-12-31,failed,1.0
1396,Bob Johnson,alice@invalid,home & garden,263.54871235997024,1.0,15-03-2024,unknown,5.0
1685,John Doe,john@email.com,books,248.9376267369333,9.0,2024-02-14,pending,4.0
1384,Maria Garcia,maria@email.com,electronics,429.2910859803943,4.0,2024/02/20,paid,4.0
1258,Unknown Customer,jane@email.com,electronics,50.89740164479781,3.0,2024/02/20,failed,3.0
1336,Michael Brown,alice@invalid,clothing,235.5755528889439,5.0,2023-11-20,failed,3.0
1016,Maria Garcia,jane@email.com,clothing,299.2703683247987,4.0,2024/02/20,pending,2.0
1759,John Doe,jane@email.com,books,163.54047961672015,5.0,2023-11-20,unknown,4.0
1223,Unknown Customer,jane@email.com,clothing,455.5179008721645,6.0,2024-01-01,unknown,4.0
1180,Alice Wong,jane@email.com,books,426.8018683421576,5.0,2024-01-01,failed,5.0
1984,Maria Garcia,jane@email.com,electronics,251.90335209527657,5.0,2023-11-20,failed,3.0
1357,Jane Smith,alice@invalid,home & garden,147.94538722331566,9.0,2024-01-01,paid,3.0
1667,Unknown Customer,jane@email.com,electronics,479.1495293286672,3.0,2024/02/20,unknown,3.0
1862,John Doe,john@email.com,electronics,392.3843005497804,4.0,2024-01-15,unknown,4.0
1341,Alice Wong,jane@email.com,electronics,64.25309072989468,1.0,2024-02-14,pending,5.0
1432,Unknown Customer,john@email.com,clothing,111.42636343482911,5.0,2024-01-15,unknown,3.0
1834,Bob Johnson,alice@invalid,clothing,482.1146280349183,6.0,2023-11-20,paid,5.0
1631,John Doe,alice@invalid,clothing,109.57931463218276,4.0,2024-02-14,refunded,2.0
1559,Michael Brown,maria@email.com,electronics,200.11351237396605,3.0,2024-01-01,pending,4.0
1845,Maria Garcia,maria@email.com,books,405.5062133087925,6.0,2024-02-14,paid,1.0
1435,Bob Johnson,maria@email.com,electronics,13.75537599812041,7.0,15-03-2024,unknown,1.0
1447,Alice Wong,alice@invalid,electronics,312.3625928977226,5.0,2024-02-14,refunded,5.0
1189,Emma Wilson,john@email.com,clothing,50.045419415921344,2.0,2023-11-20,pending,2.0
1272,Michael Brown,maria@email.com,home & garden,284.2802849828075,3.0,2024-01-01,refunded,2.0
1944,Maria Garcia,maria@email.com,electronics,265.51522297352125,1.0,15-03-2024,pending,3.0
1826,Bob Johnson,bob@email.com,clothing,70.94051551025001,9.0,2024-01-15,failed,2.0
1592,Michael Brown,alice@invalid,books,283.27732486252154,5.0,2023-11-20,paid,1.0
1127,Jane Smith,jane@email.com,books,253.26596465409688,1.0,2026-12-31,failed,2.0
1117,John Doe,jane@email.com,books,220.53183824207815,6.0,2024-01-01,pending,2.0
1058,John Doe,bob@email.com,electronics,201.8475921071364,8.0,2026-12-31,refunded,5.0
1864,Jane Smith,john@email.com,clothing,205.0225935477064,6.0,2024-02-14,paid,3.0
1047,Michael Brown,john@email.com,electronics,190.29096813802136,8.0,2024-01-01,unknown,2.0
1350,Emma Wilson,maria@email.com,electronics,379.4413327624241,6.0,2024/02/20,failed,5.0
1444,Michael Brown,bob@email.com,home & garden,466.55932252208,1.0,2024-02-14,pending,3.0
1676,Maria Garcia,john@email.com,clothing,372.8333046572244,2.0,2026-12-31,unknown,4.0
1125,Maria Garcia,alice@invalid,home & garden,49.49474174099108,6.0,15-03-2024,failed,4.0
1787,Emma Wilson,john@email.com,electronics,255.1965613979986,5.0,2024-01-15,failed,1.0
1928,Bob Johnson,maria@email.com,clothing,476.2006070772978,8.0,2024-01-01,pending,5.0
1143,Bob Johnson,john@email.com,home & garden,132.277637926258,2.0,15-03-2024,refunded,3.0
1471,Maria Garcia,maria@email.com,electronics,39.167103170408126,3.0,2023-11-20,failed,4.0
1400,John Doe,alice@invalid,home & garden,389.2010313077767,3.0,15-03-2024,refunded,5.0
1321,Michael Brown,alice@invalid,clothing,114.1957444218371,3.0,2023-11-20,failed,4.0
1020,Alice Wong,john@email.com,electronics,347.55379800454443,9.0,2024-02-14,failed,4.0
1791,Unknown Customer,maria@email.com,home & garden,190.6665137237497,3.0,2024-02-14,paid,4.0
1809,Unknown Customer,john@email.com,electronics,164.6573984440415,7.0,2024/02/20,unknown,3.0
1408,Michael Brown,bob@email.com,books,126.34239950365507,8.0,2024-01-15,unknown,3.0
1538,Emma Wilson,john@email.com,books,326.45296928037726,3.0,2024-01-15,failed,4.0
1039,John Doe,john@email.com,home & garden,394.0579743978447,8.0,2026-12-31,failed,4.0
1176,Unknown Customer,alice@invalid,clothing,65.90693459508735,8.0,2024-02-14,pending,4.0
1246,Unknown Customer,alice@invalid,books,430.017835929389,5.0,2026-12-31,paid,3.0
1755,Jane Smith,alice@invalid,clothing,59.92727015234663,2.0,15-03-2024,paid,5.0
1859,Jane Smith,jane@email.com,electronics,21.56153267630927,9.0,2024-02-14,refunded,1.0
1155,Maria Garcia,alice@invalid,electronics,211.4368452743462,1.0,2024-01-01,paid,5.0
1288,Maria Garcia,alice@invalid,electronics,252.1640991526469,9.0,15-03-2024,failed,1.0
1603,Bob Johnson,john@email.com,home & garden,288.99490697931856,4.0,15-03-2024,pending,3.0
1744,Maria Garcia,jane@email.com,clothing,10.065999572197809,7.0,2024/02/20,refunded,2.0
1018,Michael Brown,bob@email.com,electronics,155.79874114622208,7.0,2023-11-20,unknown,3.0
1323,Bob Johnson,maria@email.com,home & garden,158.93373660795467,1.0,2023-11-20,paid,5.0
1256,Alice Wong,maria@email.com,home & garden,225.758475000491,2.0,2024-01-15,unknown,4.0
1658,Alice Wong,john@email.com,home & garden,346.9838007909747,9.0,15-03-2024,unknown,5.0
1191,Emma Wilson,jane@email.com,clothing,247.50118069372303,6.0,2024/02/20,failed,3.0
1617,John Doe,john@email.com,home & garden,397.3497991946937,6.0,2024-01-01,failed,5.0
1760,Emma Wilson,bob@email.com,electronics,396.57691117024353,4.0,2024/02/20,unknown,2.0
1713,John Doe,alice@invalid,books,243.4541233084579,1.0,15-03-2024,paid,3.0
1686,Unknown Customer,maria@email.com,books,48.04817398908648,9.0,2024/02/20,paid,5.0
1985,Michael Brown,alice@invalid,electronics,251.90335209527657,5.0,15-03-2024,pending,3.0
1046,Bob Johnson,jane@email.com,electronics,479.4560052584963,4.0,2024-01-01,refunded,2.0
1910,Unknown Customer,alice@invalid,electronics,47.35721680704659,6.0,2024-02-14,paid,5.0
1158,Jane Smith,alice@invalid,electronics,20.69346441998985,4.0,2024-01-15,failed,3.0
1172,Maria Garcia,bob@email.com,books,237.32691847728475,6.0,2024/02/20,unknown,2.0
1017,Bob Johnson,alice@invalid,home & garden,259.0966679889772,4.0,2023-11-20,failed,5.0
1049,Unknown Customer,maria@email.com,clothing,82.9551446628979,3.0,2024-01-15,failed,3.0
1941,Bob Johnson,jane@email.com,electronics,454.8704089520135,3.0,2023-11-20,unknown,4.0
1516,Alice Wong,maria@email.com,electronics,160.0936144013242,2.0,2024-02-14,paid,2.0
1481,Bob Johnson,john@email.com,electronics,44.793755621295176,1.0,2024-02-14,pending,5.0
1719,Michael Brown,jane@email.com,home & garden,327.4305485353589,8.0,15-03-2024,paid,4.0
1027,Unknown Customer,bob@email.com,electronics,130.87264361559528,9.0,2024-01-01,pending,1.0
1438,Michael Brown,john@email.com,clothing,62.93261952403878,6.0,2024-02-14,pending,4.0
1365,Emma Wilson,jane@email.com,home & garden,239.6963030776079,9.0,2024/02/20,paid,1.0
1038,John Doe,maria@email.com,electronics,184.1384386560123,7.0,2024-01-01,paid,1.0
1375,John Doe,john@email.com,home & garden,300.6785693526183,2.0,2026-12-31,unknown,2.0
1851,Emma Wilson,john@email.com,books,263.8006585791637,8.0,2024-01-15,failed,5.0
1842,Michael Brown,john@email.com,books,71.51960523370016,5.0,2023-11-20,paid,4.0
1855,Emma Wilson,alice@invalid,home & garden,156.90225850696558,3.0,2026-12-31,refunded,4.0
1831,Maria Garcia,john@email.com,books,301.614520703784,6.0,2024-01-01,paid,3.0
1163,Michael Brown,maria@email.com,electronics,35.606360850151646,4.0,2023-11-20,pending,4.0
1909,Emma Wilson,maria@email.com,books,343.01396304020284,9.0,2023-11-20,paid,1.0
1153,John Doe,bob@email.com,electronics,78.23023184762162,1.0,15-03-2024,failed,5.0
1756,Unknown Customer,john@email.com,home & garden,186.51462021220965,6.0,2024-01-15,pending,5.0
1112,Emma Wilson,alice@invalid,home & garden,143.80469688667807,1.0,2026-12-31,failed,5.0
1227,Maria Garcia,jane@email.com,home & garden,331.82225131490407,4.0,2024-01-01,unknown,2.0
1104,Bob Johnson,maria@email.com,electronics,290.2174129013214,4.0,2024-02-14,refunded,2.0
1422,Jane Smith,john@email.com,home & garden,241.52174395319165,1.0,15-03-2024,paid,5.0
1587,Unknown Customer,jane@email.com,books,105.36567998538725,9.0,2024-02-14,pending,4.0
1673,Unknown Customer,jane@email.com,electronics,17.01448605685939,4.0,2023-11-20,paid,1.0
1120,Maria Garcia,jane@email.com,home & garden,101.18969474467588,4.0,2023-11-20,pending,3.0
1152,Alice Wong,jane@email.com,clothing,454.1543521387613,1.0,2023-11-20,pending,1.0
1208,Bob Johnson,maria@email.com,electronics,90.706113181825,1.0,2024-01-01,paid,3.0
1659,Bob Johnson,bob@email.com,books,364.1264092721319,4.0,2024-02-14,refunded,1.0
1808,John Doe,bob@email.com,electronics,371.912754484842,7.0,2023-11-20,failed,1.0
1037,Bob Johnson,jane@email.com,clothing,102.13211996155393,7.0,2024-02-14,pending,5.0
1453,Unknown Customer,jane@email.com,electronics,354.1067953555155,6.0,2023-11-20,failed,5.0
1652,Michael Brown,jane@email.com,books,229.67633713101688,5.0,2023-11-20,paid,2.0
1254,Maria Garcia,john@email.com,clothing,330.60335063923134,7.0,2024-01-15,paid,4.0
1747,Alice Wong,john@email.com,clothing,145.32308333224074,1.0,2024-01-01,paid,4.0
1572,Alice Wong,jane@email.com,home & garden,492.1664499731275,6.0,2024-01-01,failed,3.0
1624,Jane Smith,bob@email.com,electronics,236.71104648204283,6.0,2024-01-15,paid,5.0
1892,Emma Wilson,maria@email.com,home & garden,137.3534398289881,2.0,15-03-2024,refunded,2.0
1263,Maria Garcia,bob@email.com,home & garden,214.70287984479884,7.0,2024-01-01,pending,3.0
1611,Maria Garcia,jane@email.com,electronics,482.37413511110174,6.0,2024-02-14,pending,4.0
1415,Alice Wong,bob@email.com,electronics,304.31902260869435,7.0,15-03-2024,pending,4.0
1151,Alice Wong,bob@email.com,electronics,40.70006969312372,3.0,2026-12-31,failed,2.0
1789,Michael Brown,jane@email.com,home & garden,234.27280652805405,8.0,2024/02/20,paid,2.0
1641,Unknown Customer,alice@invalid,electronics,384.6186193808117,3.0,2026-12-31,failed,4.0
1890,John Doe,jane@email.com,electronics,200.20119600222785,1.0,2023-11-20,paid,1.0
1551,John Doe,john@email.com,books,78.87095411339678,9.0,2024-01-01,failed,5.0
1887,John Doe,john@email.com,home & garden,82.01172769822274,2.0,2024-01-01,unknown,4.0
1148,Alice Wong,bob@email.com,clothing,42.02941720654877,4.0,2026-12-31,pending,2.0
1721,Jane Smith,john@email.com,clothing,445.4429493300453,4.0,2024-01-01,refunded,2.0
1932,Bob Johnson,alice@invalid,clothing,289.0744919878808,6.0,2024/02/20,pending,2.0
1740,Bob Johnson,bob@email.com,home & garden,318.4832714769509,9.0,2026-12-31,paid,2.0
1660,Jane Smith,maria@email.com,clothing,349.3408914531829,3.0,2026-12-31,failed,4.0
1464,John Doe,bob@email.com,books,413.6572882684344,3.0,2024-02-14,paid,1.0
1326,Unknown Customer,john@email.com,electronics,436.8901963088955,2.0,2026-12-31,pending,2.0
1187,Jane Smith,john@email.com,electronics,356.83919764258667,4.0,2024/02/20,pending,5.0
1854,Alice Wong,bob@email.com,books,10.663276600579396,3.0,2024-01-01,unknown,3.0
1144,Michael Brown,jane@email.com,home & garden,143.25536580302918,9.0,2026-12-31,failed,2.0
1198,Bob Johnson,alice@invalid,home & garden,328.9769989039676,7.0,2024-02-14,failed,2.0
1280,Jane Smith,alice@invalid,electronics,411.3411217922115,1.0,15-03-2024,unknown,1.0
1294,Jane Smith,john@email.com,clothing,59.31236447653133,6.0,2023-11-20,pending,2.0
1401,Michael Brown,alice@invalid,home & garden,304.94248119741445,4.0,15-03-2024,failed,3.0
1123,Jane Smith,maria@email.com,books,246.6547473218241,5.0,2024-02-14,unknown,2.0
1203,Emma Wilson,john@email.com,home & garden,235.02754002250944,3.0,2024-01-15,unknown,5.0
1439,Emma Wilson,john@email.com,electronics,176.04171817598828,9.0,2024/02/20,paid,3.0
1247,John Doe,maria@email.com,electronics,454.0101948352256,9.0,2023-11-20,unknown,3.0
1416,John Doe,alice@invalid,electronics,374.3610189265143,7.0,2024-01-01,unknown,4.0
1933,John Doe,maria@email.com,electronics,137.17547375628425,2.0,2026-12-31,unknown,5.0
1907,Jane Smith,john@email.com,electronics,128.5277141153157,9.0,15-03-2024,unknown,2.0
1836,Bob Johnson,jane@email.com,books,341.99571105488707,7.0,15-03-2024,unknown,2.0
1888,Unknown Customer,bob@email.com,electronics,407.4506472674008,6.0,2024-02-14,pending,1.0
1638,Emma Wilson,bob@email.com,home & garden,490.5622783558804,3.0,2026-12-31,paid,5.0
1785,Jane Smith,john@email.com,books,186.4247282914794,2.0,2024/02/20,pending,1.0
1771,Maria Garcia,bob@email.com,electronics,354.88997490082227,8.0,2024-01-15,pending,3.0
1914,Jane Smith,jane@email.com,books,277.8227995958245,9.0,2024-02-14,paid,4.0
1220,Emma Wilson,maria@email.com,home & garden,23.312036400524317,2.0,2024-02-14,paid,1.0
1642,Unknown Customer,jane@email.com,electronics,291.0291862132309,6.0,2024/02/20,failed,1.0
1916,Unknown Customer,jane@email.com,electronics,31.510971895072508,9.0,15-03-2024,paid,5.0
1753,Jane Smith,john@email.com,books,373.042987514515,2.0,2024/02/20,paid,5.0
1807,Michael Brown,jane@email.com,clothing,329.30348263386554,1.0,2024/02/20,failed,3.0
1920,Michael Brown,jane@email.com,electronics,34.48972404324258,1.0,2023-11-20,unknown,4.0
1625,Maria Garcia,john@email.com,clothing,490.6838152997157,2.0,2023-11-20,failed,3.0
1761,Bob Johnson,john@email.com,electronics,447.01735095726,3.0,2024-01-15,paid,5.0
1387,Alice Wong,maria@email.com,electronics,417.3730220489978,3.0,2024/02/20,refunded,1.0
1510,Jane Smith,alice@invalid,electronics,329.62290781005044,3.0,2023-11-20,unknown,4.0
1268,Michael Brown,alice@invalid,books,442.1446015692756,6.0,2024/02/20,unknown,4.0
1820,John Doe,john@email.com,clothing,141.12041159670602,9.0,2023-11-20,unknown,2.0
1442,Michael Brown,jane@email.com,home & garden,261.20718571864404,4.0,2024-02-14,pending,2.0
1497,Alice Wong,bob@email.com,home & garden,42.55748373432969,9.0,15-03-2024,paid,4.0
1113,Michael Brown,alice@invalid,home & garden,263.85859545701953,7.0,2023-11-20,refunded,2.0
1692,Unknown Customer,maria@email.com,electronics,406.03525290451887,7.0,2024-01-15,unknown,2.0
1233,Bob Johnson,maria@email.com,electronics,266.43151928542324,7.0,15-03-2024,refunded,3.0
1982,Michael Brown,bob@email.com,clothing,251.90335209527657,5.0,2024/02/20,paid,3.0
1843,John Doe,jane@email.com,books,18.304355795894686,3.0,15-03-2024,paid,4.0
1234,Bob Johnson,alice@invalid,electronics,150.69759946144202,3.0,2024-01-01,paid,2.0
1786,John Doe,bob@email.com,clothing,478.8319095873002,7.0,2024-02-14,unknown,5.0
1677,Bob Johnson,john@email.com,electronics,79.99664077741092,7.0,2024-02-14,paid,2.0
1899,Emma Wilson,bob@email.com,home & garden,40.47958082070435,3.0,2024-02-14,refunded,4.0
1710,Michael Brown,john@email.com,books,208.50032031850756,8.0,2023-11-20,unknown,3.0
1628,Unknown Customer,bob@email.com,electronics,298.4784458443467,1.0,2024/02/20,pending,2.0
1633,Maria Garcia,alice@invalid,books,199.40484834328365,3.0,15-03-2024,unknown,4.0
1283,Unknown Customer,bob@email.com,books,164.0315554600367,4.0,2024-02-14,paid,3.0
1385,Maria Garcia,alice@invalid,home & garden,265.5083876313588,1.0,2024-02-14,failed,2.0
1225,Jane Smith,maria@email.com,home & garden,253.9281289368022,2.0,2026-12-31,pending,3.0
1348,Bob Johnson,john@email.com,clothing,153.18693292632992,8.0,15-03-2024,pending,2.0
1929,Unknown Customer,john@email.com,electronics,497.461454043316,7.0,15-03-2024,pending,4.0
1856,Maria Garcia,jane@email.com,electronics,326.7647834025859,1.0,2024-02-14,pending,5.0
1804,John Doe,john@email.com,books,307.79853990383407,2.0,2024/02/20,unknown,5.0
1646,Maria Garcia,maria@email.com,electronics,428.4413638081568,1.0,2024-02-14,failed,4.0
1847,Jane Smith,alice@invalid,books,140.13558814971697,6.0,2024-01-01,paid,3.0
1578,Unknown Customer,alice@invalid,electronics,275.2897276003167,2.0,2023-11-20,paid,3.0
1796,Emma Wilson,alice@invalid,electronics,412.8681445400474,9.0,2026-12-31,unknown,5.0
1086,Alice Wong,jane@email.com,electronics,225.6975089981904,5.0,2024-01-15,paid,2.0
1243,Bob Johnson,jane@email.com,books,350.9905679027132,1.0,2026-12-31,paid,1.0
1160,Bob Johnson,john@email.com,home & garden,482.0632727646397,2.0,2023-11-20,unknown,3.0
1525,Jane Smith,john@email.com,electronics,295.2773858311158,8.0,2023-11-20,paid,2.0
1036,Maria Garcia,bob@email.com,books,311.8328706274877,7.0,2023-11-20,failed,2.0
1541,Emma Wilson,jane@email.com,home & garden,45.13882553534899,6.0,2024-01-15,unknown,4.0
1171,Michael Brown,alice@invalid,home & garden,287.01182474008885,3.0,2024-02-14,failed,4.0
1655,Unknown Customer,alice@invalid,clothing,463.92747729774254,4.0,2026-12-31,pending,4.0
1891,Emma Wilson,john@email.com,electronics,340.32384481267087,7.0,2026-12-31,paid,5.0
1858,Alice Wong,jane@email.com,clothing,425.0598052221108,4.0,2023-11-20,failed,5.0
1848,Jane Smith,alice@invalid,electronics,18.600658049648167,6.0,2024-01-01,failed,1.0
1945,Maria Garcia,john@email.com,electronics,488.8808749158368,5.0,2024-01-15,failed,2.0
1734,Michael Brown,bob@email.com,books,80.00922105631174,3.0,2026-12-31,paid,2.0
1241,Jane Smith,bob@email.com,home & garden,271.1841449506086,9.0,2026-12-31,pending,2.0
1575,Emma Wilson,bob@email.com,home & garden,200.846128502186,8.0,2026-12-31,failed,5.0
1461,Jane Smith,maria@email.com,electronics,359.87599578875967,7.0,2024-01-01,pending,3.0
1889,Bob Johnson,john@email.com,home & garden,321.61780651022696,2.0,2023-11-20,pending,2.0
1207,Michael Brown,alice@invalid,home & garden,136.724209095139,1.0,2024/02/20,pending,5.0
1393,Michael Brown,jane@email.com,electronics,416.3505316652102,6.0,2024-01-01,paid,4.0
1398,Unknown Customer,jane@email.com,books,165.30382801764844,2.0,15-03-2024,paid,2.0
1218,Maria Garcia,maria@email.com,electronics,492.6449315090288,8.0,2023-11-20,failed,1.0
1005,Alice Wong,john@email.com,clothing,469.32015258358825,7.0,15-03-2024,paid,5.0
1769,Bob Johnson,jane@email.com,clothing,199.94791467326704,8.0,2024/02/20,failed,5.0
1643,Michael Brown,john@email.com,books,478.4631003698472,6.0,2024-01-15,failed,2.0
1930,John Doe,alice@invalid,home & garden,358.7441748155639,8.0,2024-01-15,failed,4.0
1613,Bob Johnson,john@email.com,electronics,363.85018537339386,3.0,2024-01-15,unknown,4.0
1739,Maria Garcia,jane@email.com,electronics,75.57589786984964,7.0,2024-01-15,failed,1.0
1547,Maria Garcia,john@email.com,books,116.76735158494516,1.0,2024/02/20,failed,3.0
1805,Unknown Customer,bob@email.com,electronics,154.69772401019807,3.0,2023-11-20,paid,2.0
1728,Alice Wong,jane@email.com,clothing,128.5465233546095,7.0,2024-01-01,unknown,1.0
1574,Jane Smith,john@email.com,books,480.95638784972056,8.0,15-03-2024,paid,3.0
1407,Unknown Customer,john@email.com,home & garden,354.290548811903,4.0,2024-01-15,unknown,5.0
1048,Emma Wilson,alice@invalid,books,170.19649200565877,9.0,2024/02/20,refunded,5.0
1033,Bob Johnson,maria@email.com,clothing,109.97746096816044,3.0,2023-11-20,failed,2.0
1201,Emma Wilson,john@email.com,electronics,261.12629789746256,7.0,2026-12-31,paid,5.0
1135,Emma Wilson,maria@email.com,electronics,331.9080265708984,8.0,2023-11-20,pending,1.0
1231,Unknown Customer,alice@invalid,clothing,482.5935604113977,7.0,2026-12-31,refunded,5.0
1490,Maria Garcia,maria@email.com,books,321.6870627406757,7.0,2024/02/20,paid,3.0
1773,John Doe,jane@email.com,electronics,91.80701348612736,1.0,2023-11-20,paid,2.0
1379,Jane Smith,john@email.com,home & garden,127.35998325567368,4.0,2026-12-31,refunded,5.0
1419,Michael Brown,jane@email.com,clothing,44.75678590554898,1.0,2024-01-01,unknown,5.0
1675,Bob Johnson,bob@email.com,clothing,418.7308525303311,9.0,2024-02-14,failed,2.0
1593,Maria Garcia,alice@invalid,books,180.1657491249487,4.0,2024/02/20,paid,3.0
1499,John Doe,alice@invalid,electronics,79.64719065879426,5.0,15-03-2024,refunded,4.0
1063,Maria Garcia,bob@email.com,electronics,184.1915751162651,4.0,2024-01-15,failed,4.0
1472,Michael Brown,john@email.com,electronics,305.8597719452,3.0,2024/02/20,unknown,4.0
1648,John Doe,jane@email.com,books,425.0147385614597,7.0,15-03-2024,paid,5.0
1129,Bob Johnson,john@email.com,clothing,367.4590320396744,3.0,15-03-2024,unknown,1.0
1977,Michael Brown,jane@email.com,home & garden,251.90335209527657,5.0,15-03-2024,paid,3.0
1521,Michael Brown,jane@email.com,home & garden,430.20554545402905,8.0,15-03-2024,paid,1.0
1065,Emma Wilson,bob@email.com,electronics,55.56541351333476,2.0,15-03-2024,unknown,2.0
1157,Emma Wilson,alice@invalid,books,450.91833938676353,3.0,2026-12-31,paid,5.0
1041,Alice Wong,alice@invalid,home & garden,12.56251063602724,5.0,2024-02-14,failed,5.0
1493,John Doe,bob@email.com,home & garden,438.112310798509,5.0,15-03-2024,paid,3.0
1380,John Doe,john@email.com,clothing,399.3433565630932,6.0,2024-02-14,paid,3.0
1188,Emma Wilson,bob@email.com,electronics,276.3337264978966,7.0,2026-12-31,unknown,2.0
1720,Bob Johnson,jane@email.com,clothing,70.23113244803992,6.0,2024-01-15,failed,3.0
1725,John Doe,alice@invalid,electronics,316.1440927668072,4.0,2024/02/20,pending,3.0
1702,Michael Brown,bob@email.com,books,34.61074561734715,2.0,2024/02/20,unknown,5.0
1252,John Doe,jane@email.com,books,100.2701712266328,1.0,2024-01-01,pending,4.0
1727,Alice Wong,maria@email.com,electronics,344.4824383994672,7.0,2024-01-01,refunded,1.0
1462,Maria Garcia,alice@invalid,books,307.87355490444486,7.0,2024/02/20,failed,4.0
1456,Alice Wong,maria@email.com,electronics,144.61844750456456,3.0,2024-01-15,failed,3.0
1863,Jane Smith,john@email.com,clothing,234.41792191175003,7.0,2024-01-01,paid,4.0
1270,Alice Wong,bob@email.com,books,89.49436883341488,3.0,2024-01-15,paid,1.0
1202,Michael Brown,maria@email.com,electronics,405.13777244409135,3.0,2024-02-14,unknown,5.0
1162,John Doe,maria@email.com,electronics,469.043006396215,3.0,2024-01-15,unknown,2.0
1730,Bob Johnson,maria@email.com,clothing,413.0420492482564,5.0,2024-01-01,paid,4.0
1402,Bob Johnson,john@email.com,electronics,447.33641207787457,3.0,2024-01-15,pending,1.0
1477,John Doe,jane@email.com,electronics,190.83598066284912,3.0,2026-12-31,paid,5.0
1772,Maria Garcia,bob@email.com,electronics,12.138002128651452,7.0,2024/02/20,failed,2.0
1106,Jane Smith,maria@email.com,electronics,100.39336403548327,8.0,2024/02/20,paid,3.0
1566,Jane Smith,maria@email.com,home & garden,66.90809049825755,7.0,2026-12-31,pending,1.0
1002,Bob Johnson,maria@email.com,home & garden,96.94009704015636,3.0,2024-02-14,unknown,3.0
1983,Bob Johnson,bob@email.com,clothing,251.90335209527657,5.0,2024/02/20,paid,3.0
1562,Alice Wong,maria@email.com,clothing,380.54467083558666,7.0,2026-12-31,paid,5.0
1081,Emma Wilson,john@email.com,home & garden,173.7767761610698,9.0,2023-11-20,failed,2.0
1035,Unknown Customer,alice@invalid,clothing,369.2049350545407,3.0,2024-02-14,pending,2.0
1455,Maria Garcia,maria@email.com,books,74.42966875001099,1.0,2024-02-14,unknown,4.0
1367,Unknown Customer,bob@email.com,clothing,303.1951673059018,8.0,2024-01-01,pending,5.0
1092,Bob Johnson,alice@invalid,electronics,303.130394091232,6.0,2024-01-15,pending,2.0
1898,Bob Johnson,maria@email.com,electronics,356.78346163108847,8.0,2024-01-01,unknown,4.0
1565,Bob Johnson,alice@invalid,electronics,451.0407596780756,1.0,2026-12-31,paid,2.0
1346,Emma Wilson,john@email.com,clothing,147.21829147973983,3.0,2023-11-20,paid,5.0
1242,Emma Wilson,jane@email.com,electronics,87.39786318932052,8.0,15-03-2024,refunded,3.0
1014,Alice Wong,bob@email.com,home & garden,369.0727569354628,2.0,2024-01-15,unknown,1.0
1316,Michael Brown,maria@email.com,electronics,146.8452833426611,4.0,2024-02-14,refunded,5.0
1388,Emma Wilson,john@email.com,electronics,303.4994690068332,6.0,2023-11-20,failed,2.0
1274,Michael Brown,maria@email.com,electronics,362.4832749608877,5.0,2026-12-31,paid,2.0
1841,Emma Wilson,bob@email.com,books,488.24677340681467,8.0,2026-12-31,refunded,5.0
1819,Bob Johnson,alice@invalid,electronics,262.77233232904075,7.0,2024-02-14,paid,2.0
1485,Maria Garcia,maria@email.com,clothing,337.60059689422786,1.0,2024-01-01,unknown,2.0
1981,Bob Johnson,maria@email.com,clothing,251.90335209527657,5.0,2023-11-20,pending,3.0
1505,Emma Wilson,jane@email.com,electronics,31.432145431384207,1.0,2024-01-15,pending,1.0
1832,Maria Garcia,alice@invalid,clothing,14.86267235263946,3.0,15-03-2024,pending,5.0
1567,Jane Smith,bob@email.com,clothing,478.4002261881064,3.0,2026-12-31,paid,4.0
1687,Unknown Customer,bob@email.com,electronics,209.6960852058911,9.0,2024-02-14,failed,3.0
1700,Alice Wong,bob@email.com,clothing,399.31261680046686,2.0,2024/02/20,paid,3.0
1476,Michael Brown,jane@email.com,electronics,233.5558893882156,2.0,15-03-2024,unknown,3.0
1682,Maria Garcia,maria@email.com,books,424.5015054420887,5.0,2024-02-14,unknown,4.0
1561,Bob Johnson,john@email.com,clothing,21.442527200811096,3.0,2024-02-14,refunded,1.0
1857,Alice Wong,john@email.com,books,487.355277470015,5.0,2024-01-01,pending,2.0
1748,Emma Wilson,jane@email.com,electronics,356.41847885330094,1.0,2023-11-20,paid,5.0
1253,Bob Johnson,maria@email.com,books,448.0549579038565,1.0,2024/02/20,refunded,1.0
